product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,product_category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep
1039,25-09-2023,eve,west,1143.39,37,electronics,4127.05,4313.45,new,0.16,cash,online,west-eve
1100,23-05-2023,bob,west,7667.96,29,food,3559.56,3607.15,returning,0.21,cash,retail,west-bob
1033,28-02-2023,david,west,4155.74,3,clothing,2958.75,3177.64,returning,0.17,cash,online,west-david
1094,31-12-2023,bob,south,6586.22,15,food,4111.93,4338.67,returning,0.26,credit card,online,south-bob
1023,26-01-2023,david,north,2676.34,36,clothing,1991.72,2329.37,new,0.28,credit card,retail,north-david
1010,16-02-2023,david,east,1678.97,47,furniture,2265.38,2429.93,returning,0.06,bank transfer,online,east-david
1069,15-10-2023,bob,west,1688.58,46,food,3663.51,4007.98,new,0.13,cash,online,west-bob
1100,23-09-2023,charlie,north,797.87,19,electronics,1820.89,2257.92,new,0.12,cash,retail,north-charlie
1034,16-01-2023,alice,north,1937.9,13,furniture,366.31,492.68,new,0.12,credit card,retail,north-alice
1052,18-07-2023,eve,south,6675.77,42,electronics,417.96,907.63,new,0.04,cash,retail,south-eve
1095,09-10-2023,david,north,8828.74,21,clothing,621.05,820.37,returning,0.24,bank transfer,online,north-david
1010,27-03-2023,eve,south,8159.84,37,clothing,4354.92,4495.88,returning,0.01,bank transfer,online,south-eve
1019,07-09-2023,bob,west,6882.83,27,electronics,2387.52,2604.06,returning,0.16,cash,online,west-bob
1058,27-09-2023,eve,west,1193.28,29,electronics,3578.77,3635.02,new,0.2,bank transfer,retail,west-eve
1096,01-12-2023,bob,east,2962.96,20,furniture,1994.9,2066.5,returning,0.06,bank transfer,online,east-bob
1001,27-04-2023,eve,east,3167.09,25,electronics,1330.62,1543.69,new,0.27,credit card,online,east-eve
1069,07-01-2023,alice,east,2574.57,6,food,1768.6,2152.2,new,0.25,bank transfer,retail,east-alice
1004,17-05-2023,alice,north,5198.56,36,food,3981.2,4432.35,new,0.14,cash,online,north-alice
1016,25-06-2023,alice,west,5401.98,2,electronics,3144.82,3480.58,returning,0.12,cash,retail,west-alice
1024,24-11-2023,alice,south,3633.17,22,food,4691.32,4752.88,returning,0.07,bank transfer,retail,south-alice
1080,11-11-2023,alice,east,3602.51,32,electronics,3414.54,3753.83,new,0.22,cash,retail,east-alice
1002,03-08-2023,alice,south,8302.7,16,furniture,2872.4,3193.76,returning,0.04,credit card,online,south-alice
1092,23-03-2023,bob,south,7914,18,food,3070.47,3475.29,returning,0.2,bank transfer,online,south-bob
1032,11-08-2023,david,east,3147.18,5,food,4714.74,5129.11,new,0.25,bank transfer,online,east-david
1091,13-04-2023,eve,west,9146.51,36,electronics,3951.59,4387.01,new,0.07,bank transfer,retail,west-eve
1084,30-09-2023,alice,east,9532.87,30,food,169,381.92,returning,0.26,cash,retail,east-alice
1024,14-01-2023,bob,south,3334.75,45,clothing,2693.99,3045.94,new,0.01,cash,retail,south-bob
1012,08-06-2023,bob,east,3608.81,19,furniture,3457.28,3598.72,new,0.27,bank transfer,online,east-bob
1050,01-06-2023,bob,south,5105.78,23,furniture,3756.06,4255.73,returning,0.04,cash,online,south-bob
1035,18-04-2023,david,south,9417.1,34,food,1105.05,1200.96,returning,0.19,cash,online,south-david
1033,07-07-2023,eve,east,8775.56,13,food,4342.53,4357.49,new,0.08,bank transfer,online,east-eve
1033,28-10-2023,david,north,1115.42,43,clothing,4781.42,4864.34,returning,0.25,bank transfer,online,north-david
1061,08-04-2023,charlie,east,3988.03,29,clothing,1221.74,1611.92,new,0.15,cash,retail,east-charlie
1051,11-05-2023,bob,north,5578.37,36,food,4418.95,4647.87,new,0.04,bank transfer,online,north-bob
1043,20-10-2023,charlie,south,5081.01,22,food,530.04,759.32,returning,0.17,bank transfer,retail,south-charlie
1012,20-06-2023,alice,south,2019.24,47,clothing,325.75,803.71,new,0.12,bank transfer,retail,south-alice
1067,02-07-2023,alice,north,8602.29,36,electronics,689.66,1150.28,new,0.2,bank transfer,online,north-alice
1065,30-12-2023,david,south,6801.71,9,clothing,335.82,498.31,new,0.26,cash,retail,south-david
1033,08-02-2023,eve,north,8395.29,39,electronics,4232.81,4345.25,returning,0.12,bank transfer,online,north-eve
1040,15-01-2023,charlie,north,8601.77,19,furniture,342.3,768.06,returning,0.09,credit card,online,north-charlie
1074,04-01-2023,eve,south,7508.72,38,furniture,1394.74,1848.69,returning,0,bank transfer,retail,south-eve
1043,15-12-2023,david,west,4448.18,6,clothing,563.59,838.97,new,0.17,credit card,online,west-david
1044,29-07-2023,alice,north,6144.41,47,electronics,1512.34,1830.76,new,0.12,bank transfer,online,north-alice
1029,10-06-2023,eve,east,1687.62,15,clothing,498.27,634.16,returning,0.11,credit card,retail,east-eve
1013,16-01-2023,eve,east,6769.09,20,clothing,3356.62,3759.01,returning,0.05,credit card,retail,east-eve
1012,18-04-2023,alice,south,1874.61,9,electronics,709.97,1029.71,returning,0.13,bank transfer,retail,south-alice
1095,07-11-2023,charlie,west,6970.1,32,clothing,4266.64,4523.36,new,0.3,bank transfer,retail,west-charlie
1046,15-08-2023,alice,south,2373.02,4,furniture,4095.1,4134.55,returning,0.09,bank transfer,retail,south-alice
1002,19-06-2023,eve,west,1263.76,18,food,117.63,576.44,new,0.18,credit card,retail,west-eve
1035,03-02-2023,charlie,north,1736.32,5,food,4483.85,4795.42,returning,0.23,cash,online,north-charlie
1087,08-09-2023,charlie,north,119.72,20,clothing,193.27,297.69,new,0.22,cash,online,north-charlie
1081,04-09-2023,alice,north,7215.52,23,electronics,1236.25,1543.38,new,0.1,bank transfer,online,north-alice
1090,26-09-2023,eve,north,7350.77,11,electronics,210.33,552.29,returning,0.18,cash,retail,north-eve
1008,21-05-2023,david,east,5197.84,37,furniture,1712.43,1980.06,new,0.26,cash,online,east-david
1093,01-10-2023,eve,east,1697.49,22,electronics,2593.64,2955.51,returning,0,bank transfer,retail,east-eve
1026,06-04-2023,bob,south,927.19,4,electronics,3993.39,4288.3,new,0.13,credit card,online,south-bob
1074,15-08-2023,david,west,289.38,29,furniture,1723.01,2197.42,new,0.07,bank transfer,retail,west-david
1090,08-02-2023,charlie,north,1740.91,44,clothing,3542.18,3578.49,returning,0.12,cash,online,north-charlie
1034,29-10-2023,david,north,8919.47,34,food,978.15,1040.21,new,0.12,credit card,retail,north-david
1007,29-01-2023,charlie,west,2491.21,13,furniture,3765.46,3860.56,returning,0.22,cash,retail,west-charlie
1068,14-11-2023,charlie,west,3607.29,42,clothing,1218.18,1566.36,returning,0.03,credit card,retail,west-charlie
1058,02-09-2023,david,south,1142.92,9,furniture,760.55,1086.89,returning,0.15,cash,retail,south-david
1075,24-08-2023,charlie,west,2301.38,42,clothing,967.77,1414.88,new,0.17,bank transfer,online,west-charlie
1029,04-07-2023,charlie,north,5240.32,31,furniture,951.21,1320.32,new,0.15,cash,online,north-charlie
1036,29-09-2023,bob,north,6116.75,7,clothing,2588.67,2847.76,new,0.22,cash,retail,north-bob
1089,24-08-2023,eve,north,2528.99,4,furniture,4231.75,4727.75,returning,0.12,credit card,retail,north-eve
1021,27-08-2023,eve,north,671.55,19,clothing,444.05,584.44,returning,0.28,cash,retail,north-eve
1036,23-09-2023,bob,north,3971.23,42,furniture,3549.43,3967.69,new,0.14,bank transfer,online,north-bob
1010,25-12-2023,david,south,2418.61,30,food,3289.01,3508.14,new,0.17,bank transfer,retail,south-david
1073,06-12-2023,alice,north,2273.58,31,food,4368.97,4696.85,returning,0.25,bank transfer,retail,north-alice
1024,06-03-2023,alice,south,9602.64,35,electronics,1258.53,1624.89,new,0.08,credit card,online,south-alice
1064,26-06-2023,alice,north,6201.37,21,clothing,2278.04,2598.58,returning,0.02,credit card,retail,north-alice
1099,03-01-2023,bob,east,5613.1,31,furniture,4632.85,4711.7,new,0.21,cash,retail,east-bob
1049,22-05-2023,bob,east,4216.17,19,clothing,3316.97,3544.02,returning,0.14,cash,online,east-bob
1099,07-06-2023,charlie,east,4346.55,31,food,1974.4,2259.5,new,0.27,cash,retail,east-charlie
1036,20-11-2023,alice,east,5454.96,32,clothing,700.49,1126.52,new,0.29,credit card,retail,east-alice
1082,26-05-2023,david,south,6994.66,2,furniture,1349.3,1576.69,returning,0.12,credit card,online,south-david
1096,20-10-2023,david,south,7051.25,10,clothing,2927.02,3387.21,returning,0.12,cash,retail,south-david
1024,02-06-2023,alice,west,1799.77,2,furniture,3604.93,3830.71,returning,0.12,credit card,online,west-alice
1023,12-07-2023,alice,north,5051.12,2,food,665.89,944.79,new,0.1,credit card,retail,north-alice
1062,14-03-2023,alice,east,4178.39,24,food,3018.01,3418.19,returning,0.23,bank transfer,retail,east-alice
1096,01-11-2023,bob,south,8718.22,17,food,2774.24,3069.94,returning,0.23,bank transfer,retail,south-bob
1037,10-12-2023,bob,north,6351.05,32,electronics,2594.08,3074.59,new,0.14,cash,retail,north-bob
1012,20-05-2023,bob,north,5371.79,16,food,3466.11,3799.67,returning,0.01,cash,retail,north-bob
1055,06-07-2023,eve,south,1242.41,16,clothing,4195.38,4461.51,returning,0.09,bank transfer,online,south-eve
1013,20-10-2023,david,east,6095.82,46,electronics,1648.8,1670.36,returning,0.09,credit card,retail,east-david
1023,02-03-2023,david,west,1260.32,39,food,4450.61,4663.34,new,0.24,cash,retail,west-david
1089,17-07-2023,charlie,north,3438.35,31,clothing,845.14,1001.77,new,0.03,cash,online,north-charlie
1099,22-10-2023,bob,west,1514.14,43,clothing,906.47,1283.04,new,0.24,cash,online,west-bob
1030,15-11-2023,eve,east,6951.53,24,clothing,1370.52,1482.58,returning,0.2,credit card,retail,east-eve
1017,29-10-2023,eve,east,2141.9,1,furniture,641.68,752.24,new,0.22,bank transfer,online,east-eve
1062,10-12-2023,david,west,3979.41,11,electronics,1190.08,1292.94,returning,0.13,cash,retail,west-david
1084,11-01-2023,bob,east,8967.18,21,clothing,576.74,648.29,returning,0.2,bank transfer,online,east-bob
1089,03-03-2023,charlie,north,2122.73,4,furniture,4117.67,4280.06,returning,0.18,bank transfer,online,north-charlie
1086,29-11-2023,bob,west,5127.27,7,food,737.9,1182,new,0.23,credit card,retail,west-bob
1013,14-08-2023,alice,east,4250.79,26,clothing,3749.12,4138.83,new,0.13,credit card,online,east-alice
1059,02-06-2023,bob,west,279.43,47,furniture,287.17,657.44,returning,0.14,credit card,retail,west-bob
1019,18-07-2023,alice,north,7948.31,12,clothing,4745.18,5145.88,returning,0.19,credit card,online,north-alice
1049,21-02-2023,alice,east,783.55,31,electronics,3570.24,3712.25,new,0.03,credit card,online,east-alice
1100,17-09-2023,charlie,north,4795.12,17,electronics,83.64,528.49,new,0.13,credit card,online,north-charlie
1012,28-02-2023,david,east,5650.72,33,food,3831.09,3908.37,new,0.29,cash,retail,east-david
1061,13-03-2023,bob,south,6321.42,11,clothing,2594.71,2769.52,returning,0.01,bank transfer,retail,south-bob
1019,28-05-2023,alice,east,6917.45,28,furniture,3907.86,4205.37,new,0.09,credit card,online,east-alice
1076,15-12-2023,bob,west,2607.4,32,food,2636.36,2696.78,new,0.09,cash,retail,west-bob
1009,04-03-2023,david,east,198.79,1,clothing,3223.07,3590.83,new,0.19,bank transfer,retail,east-david
1071,06-11-2023,david,north,7262.09,47,food,3942.34,4142.09,returning,0.03,credit card,retail,north-david
1028,31-08-2023,eve,north,5403,28,furniture,2055.28,2449.64,new,0.19,credit card,online,north-eve
1078,01-01-2024,david,east,8377.57,42,food,63.41,314.93,returning,0.03,cash,retail,east-david
1095,26-11-2023,charlie,west,8231.74,7,food,4257.24,4355.87,returning,0.03,bank transfer,online,west-charlie
1052,17-04-2023,alice,south,8448.93,2,food,1935.41,2305.44,returning,0.22,credit card,online,south-alice
1083,14-08-2023,eve,west,4902.44,42,clothing,2505.41,2638.96,new,0.1,bank transfer,online,west-eve
1016,09-11-2023,charlie,south,3402.92,24,furniture,88.44,338.94,new,0.29,cash,online,south-charlie
1069,06-08-2023,bob,north,7936.43,4,electronics,2485.86,2532.87,new,0.01,credit card,online,north-bob
1099,29-08-2023,alice,west,4567.81,44,clothing,4933.11,5245.86,returning,0.13,bank transfer,retail,west-alice
1012,16-09-2023,david,south,1916.08,19,electronics,1427.42,1763.69,new,0.03,cash,retail,south-david
1025,19-09-2023,alice,east,8564.24,26,electronics,2007.32,2202.87,returning,0.11,cash,online,east-alice
1052,05-01-2023,bob,north,8837.34,11,clothing,3451.59,3929.26,new,0.3,credit card,retail,north-bob
1085,18-09-2023,eve,east,4716.47,40,clothing,4083.23,4521.57,new,0.27,bank transfer,retail,east-eve
1100,23-02-2023,eve,north,849.43,43,furniture,2116.09,2472.98,new,0.01,credit card,retail,north-eve
1053,16-02-2023,eve,west,3939.48,11,furniture,1582.86,1942.55,new,0.17,credit card,retail,west-eve
1023,03-08-2023,david,west,8055.02,45,food,4692.24,4825.92,returning,0.19,bank transfer,retail,west-david
1016,26-06-2023,charlie,north,9027.56,3,electronics,3401.87,3733.71,returning,0.06,bank transfer,retail,north-charlie
1057,09-01-2023,charlie,north,2114.38,12,furniture,639.16,746.28,returning,0.04,bank transfer,retail,north-charlie
1039,09-04-2023,alice,north,763.04,3,food,391.19,471.75,returning,0.27,cash,online,north-alice
1053,20-01-2023,david,west,8785.77,42,furniture,2443.57,2943.31,new,0.29,cash,online,west-david
1042,29-08-2023,eve,south,3955.11,27,clothing,1139.45,1454.41,returning,0.3,bank transfer,online,south-eve
1058,02-03-2023,eve,east,5463.43,49,furniture,1307.22,1528.4,returning,0.24,cash,retail,east-eve
1039,27-06-2023,bob,east,9683.85,2,electronics,4394.58,4545.78,returning,0.2,credit card,retail,east-bob
1014,04-12-2023,bob,west,758.99,49,furniture,493.35,799.27,new,0.1,bank transfer,online,west-bob
1095,03-03-2023,eve,east,6518.35,16,electronics,3591.05,3625.35,returning,0.05,credit card,retail,east-eve
1005,25-05-2023,eve,north,833.64,2,clothing,1392.15,1448.54,returning,0.02,bank transfer,retail,north-eve
1035,04-08-2023,david,south,3817.14,30,electronics,3813.62,3839.72,new,0.21,credit card,online,south-david
1087,03-01-2023,charlie,east,8057.76,20,furniture,3625.94,3880.53,new,0.24,bank transfer,online,east-charlie
1093,09-06-2023,bob,south,4391.38,38,food,86.59,390.89,returning,0.25,credit card,online,south-bob
1075,15-08-2023,charlie,north,9972.11,28,clothing,2570.22,2610.84,returning,0.27,bank transfer,retail,north-charlie
1018,26-09-2023,david,east,5634.69,25,furniture,739.63,1103.03,new,0.26,bank transfer,retail,east-david
1076,30-04-2023,eve,west,3279.51,32,clothing,4337.82,4460.71,returning,0.3,cash,retail,west-eve
1009,30-03-2023,charlie,south,2279.1,10,clothing,4364.35,4710.1,new,0.07,credit card,online,south-charlie
1074,25-11-2023,eve,north,3570.15,42,furniture,2120.81,2611.94,returning,0.23,cash,online,north-eve
1058,09-03-2023,eve,south,3788.08,40,furniture,2249.76,2598.4,returning,0.18,credit card,retail,south-eve
1017,23-12-2023,alice,east,780.27,33,food,1551.25,1994.01,returning,0.08,cash,online,east-alice
1007,08-04-2023,charlie,east,3758.78,13,clothing,3597.2,4071.82,returning,0.29,bank transfer,online,east-charlie
1046,24-09-2023,charlie,west,4695.96,41,clothing,1825.37,2073.88,returning,0.27,cash,retail,west-charlie
1013,15-04-2023,eve,north,7255.1,42,furniture,1375.57,1729.71,new,0.04,cash,online,north-eve
1040,19-11-2023,david,north,6601.62,47,electronics,2189.54,2617,new,0.01,bank transfer,online,north-david
1042,03-05-2023,alice,west,7116.78,37,furniture,502.86,687.6,returning,0.21,cash,online,west-alice
1009,29-01-2023,eve,west,182.8,16,clothing,3745.69,3883.77,returning,0.18,bank transfer,retail,west-eve
1050,17-05-2023,bob,north,2254.91,45,furniture,112.35,586.18,returning,0.28,credit card,retail,north-bob
1027,14-07-2023,bob,south,6650.67,22,food,3240.2,3606.09,new,0.07,cash,online,south-bob
1066,14-08-2023,alice,south,4891.49,20,electronics,955.18,1072.82,new,0.03,bank transfer,retail,south-alice
1005,28-11-2023,david,west,152.6,43,furniture,1200.4,1430.45,new,0.08,bank transfer,retail,west-david
1029,19-06-2023,eve,south,8064.5,27,food,3196.38,3596.64,new,0.01,cash,retail,south-eve
1037,09-01-2023,charlie,north,7750.81,41,clothing,4965.07,5243.13,new,0.01,credit card,online,north-charlie
1038,09-02-2023,alice,east,5529.35,16,furniture,3899.7,4228.18,new,0.27,cash,retail,east-alice
1083,25-01-2023,david,east,757.99,34,clothing,1167.91,1547.26,new,0.11,bank transfer,online,east-david
1008,18-09-2023,charlie,south,7688.5,32,food,921.32,1236.1,new,0.12,credit card,online,south-charlie
1065,14-08-2023,bob,west,5878.76,26,clothing,4337.85,4612.49,returning,0.01,cash,retail,west-bob
1086,04-05-2023,bob,west,7841.4,25,food,2248.71,2626.02,new,0.08,bank transfer,online,west-bob
1017,07-02-2023,charlie,west,7542.3,2,food,728.41,1094.92,new,0.24,cash,retail,west-charlie
1071,24-11-2023,alice,west,8049.72,12,food,4317.95,4636.59,new,0.18,credit card,retail,west-alice
1089,08-09-2023,bob,west,5228.28,40,furniture,4089.66,4275.96,new,0.23,credit card,online,west-bob
1045,25-06-2023,eve,south,1489.21,9,clothing,4920.34,5129.19,returning,0.13,credit card,online,south-eve
1004,31-03-2023,charlie,east,6744.46,12,clothing,4553.23,5038.74,new,0.09,credit card,retail,east-charlie
1036,06-02-2023,charlie,east,6242.69,26,electronics,4266.36,4331.43,returning,0.14,credit card,retail,east-charlie
1070,12-11-2023,bob,south,7448.31,9,electronics,310.24,451.81,returning,0.1,cash,retail,south-bob
1031,25-06-2023,alice,west,1781.82,10,electronics,566.86,818.14,returning,0.25,credit card,retail,west-alice
1019,11-10-2023,eve,south,2030.25,32,electronics,2866.47,3286.47,new,0.09,credit card,online,south-eve
1061,22-03-2023,alice,east,8915.05,34,clothing,2680.82,2771.02,new,0.2,bank transfer,online,east-alice
1054,24-04-2023,david,north,7524.78,48,food,2316.92,2462.63,new,0.04,credit card,online,north-david
1039,09-02-2023,david,south,9091.46,20,food,2014.11,2056.35,returning,0.21,bank transfer,retail,south-david
1091,28-10-2023,bob,west,7611.28,39,furniture,2184.49,2540.42,returning,0.27,bank transfer,online,west-bob
1074,12-08-2023,bob,east,6011.84,2,food,2868.02,2994.74,returning,0.18,bank transfer,online,east-bob
1090,14-11-2023,bob,east,6575.91,1,clothing,60.28,260.73,returning,0.17,cash,online,east-bob
1019,15-12-2023,david,east,8902.37,36,clothing,1340.51,1567.92,new,0.29,cash,online,east-david
1039,25-04-2023,alice,east,5830.19,24,clothing,2615.48,3062.22,new,0.19,bank transfer,retail,east-alice
1067,05-07-2023,alice,west,6360.67,27,furniture,3624.97,3836.52,new,0.08,cash,online,west-alice
1045,19-11-2023,bob,north,1649.12,2,electronics,912.08,993.24,returning,0.09,credit card,online,north-bob
1013,25-02-2023,eve,east,4791.82,31,food,2757.06,3023.97,returning,0.21,cash,online,east-eve
1092,09-02-2023,alice,south,7192.33,14,clothing,3586.58,4068.43,new,0.22,credit card,online,south-alice
1058,20-12-2023,david,north,2782.33,2,clothing,2250.91,2558.68,new,0.09,credit card,retail,north-david
1020,09-02-2023,charlie,east,2102.32,29,electronics,184.05,675.91,returning,0.1,cash,retail,east-charlie
1092,13-12-2023,charlie,north,3206.89,15,clothing,2273.88,2696.02,new,0.3,cash,online,north-charlie
1072,25-08-2023,charlie,south,2490.86,12,food,1517.4,1545.02,new,0.03,bank transfer,retail,south-charlie
1061,16-10-2023,eve,east,2227.64,37,furniture,4651.77,4984.39,returning,0.12,cash,retail,east-eve
1039,19-09-2023,bob,south,4306.02,28,clothing,666.84,817.36,returning,0.02,cash,retail,south-bob
1001,04-08-2023,david,west,9087.6,20,food,3279.76,3563.97,returning,0.25,cash,retail,west-david
1003,27-05-2023,eve,east,5119.89,39,clothing,310.96,457.84,new,0.03,credit card,online,east-eve
1077,02-12-2023,david,east,1960.41,24,electronics,2258.54,2439.49,returning,0.2,credit card,retail,east-david
1092,17-06-2023,david,east,862.02,21,clothing,2792.2,3254.55,new,0.02,credit card,retail,east-david
1062,02-04-2023,bob,east,6991.95,10,clothing,1524.88,1636.14,new,0.2,bank transfer,online,east-bob
1063,19-12-2023,charlie,west,3889.71,46,furniture,2302.62,2740.93,returning,0.25,bank transfer,online,west-charlie
1025,28-02-2023,bob,east,8236.13,14,electronics,859.59,884.51,new,0.12,bank transfer,online,east-bob
1056,28-02-2023,eve,north,6629.16,37,electronics,1555.41,1609.94,returning,0.16,credit card,online,north-eve
1033,31-10-2023,eve,east,7982.79,18,furniture,3124.48,3553.27,returning,0.12,cash,retail,east-eve
1038,18-06-2023,eve,west,2792.27,24,clothing,1543.91,1862.88,new,0.09,bank transfer,online,west-eve
1006,26-09-2023,bob,east,6954.35,14,food,4503.73,4879.88,new,0.24,bank transfer,retail,east-bob
1058,29-12-2023,david,north,2714.21,34,electronics,3160.61,3273.22,returning,0.08,credit card,retail,north-david
1044,14-02-2023,david,west,9396.78,12,electronics,2221.31,2494.48,returning,0.22,bank transfer,online,west-david
1045,11-12-2023,alice,west,6400.11,22,clothing,241.85,613.09,returning,0.06,cash,online,west-alice
1032,30-06-2023,eve,north,3312.67,6,clothing,2522.76,2840.14,returning,0.07,credit card,retail,north-eve
1045,19-06-2023,david,north,2768.17,36,electronics,3835.64,4076.77,returning,0.1,credit card,retail,north-david
1061,22-12-2023,alice,north,1990.17,45,clothing,1364.51,1844.8,returning,0.18,cash,online,north-alice
1047,10-07-2023,david,north,6976.95,36,food,4043.53,4384.85,new,0.14,cash,online,north-david
1021,04-06-2023,eve,north,2265.28,22,electronics,1296.44,1751.24,new,0.22,cash,online,north-eve
1080,07-07-2023,charlie,west,5993.5,14,food,4127.54,4495.13,new,0.06,bank transfer,retail,west-charlie
1085,07-01-2023,eve,west,2719.89,16,food,472.08,842.46,new,0,cash,retail,west-eve
1075,13-05-2023,bob,east,6653.49,36,clothing,4337.61,4386.82,returning,0.23,credit card,online,east-bob
1036,23-08-2023,david,east,8167.9,25,food,2520.97,2707.11,new,0.25,cash,retail,east-david
1099,14-02-2023,david,south,7802.45,32,clothing,1517.86,1948.46,new,0.02,credit card,online,south-david
1019,10-11-2023,bob,east,7632.43,33,furniture,1362.31,1486.29,returning,0.18,credit card,retail,east-bob
1020,06-09-2023,bob,east,1958.45,45,clothing,2188.45,2255.05,new,0.11,bank transfer,retail,east-bob
1057,31-01-2023,charlie,north,975.01,36,food,4995.3,5165.09,returning,0.24,cash,online,north-charlie
1018,23-01-2023,david,north,7019.59,20,furniture,1140.62,1258.63,returning,0.26,bank transfer,online,north-david
1047,09-06-2023,david,east,3746.64,18,clothing,560.92,1024.31,returning,0.26,cash,online,east-david
1049,29-12-2023,charlie,south,4380.23,38,food,2945.92,3381.22,returning,0.23,cash,retail,south-charlie
1014,07-06-2023,alice,north,408.38,3,electronics,2468.29,2723.13,returning,0.08,cash,retail,north-alice
1015,08-02-2023,charlie,east,2669.81,23,electronics,2644.77,2684.83,new,0.24,cash,online,east-charlie
1031,23-03-2023,eve,east,433.4,32,clothing,3351.33,3711.47,new,0.16,cash,retail,east-eve
1001,22-12-2023,david,west,8803.94,45,clothing,1372.36,1687.83,new,0.02,credit card,online,west-david
1054,15-09-2023,bob,south,2509.63,16,electronics,4557.79,5043.36,returning,0.14,credit card,retail,south-bob
1003,25-07-2023,eve,west,5617.64,5,food,2206.58,2490.47,new,0.28,cash,online,west-eve
1016,18-03-2023,david,south,485.9,4,food,688.98,863.81,new,0.27,credit card,retail,south-david
1087,12-01-2023,charlie,north,6701.79,21,food,3724.38,3988.7,new,0.03,bank transfer,retail,north-charlie
1057,22-10-2023,eve,south,3297.97,40,clothing,3233.37,3723.21,new,0.22,bank transfer,retail,south-eve
1075,12-08-2023,david,east,8989.4,14,furniture,1612.93,1964.15,returning,0.24,bank transfer,retail,east-david
1012,13-01-2023,alice,east,8892.37,39,furniture,3126.52,3465.79,new,0.08,cash,online,east-alice
1074,15-02-2023,alice,south,3320.38,31,furniture,1138.32,1266.25,returning,0.14,cash,retail,south-alice
1096,04-06-2023,bob,south,9019.51,14,furniture,2251.95,2626.32,returning,0.21,credit card,online,south-bob
1016,23-04-2023,david,south,9961.96,6,furniture,4502.09,4879.72,new,0.13,credit card,online,south-david
1072,21-08-2023,alice,west,8271.62,12,clothing,710.99,876.46,returning,0.03,credit card,online,west-alice
1076,17-01-2023,charlie,south,8464.23,16,clothing,1964.15,2211.17,returning,0.21,bank transfer,online,south-charlie
1024,26-12-2023,david,north,2565.19,17,furniture,4114.66,4269.02,returning,0.27,bank transfer,retail,north-david
1028,11-08-2023,charlie,west,5809.35,45,clothing,4848.98,4985.75,returning,0.2,bank transfer,online,west-charlie
1008,20-12-2023,charlie,west,765.83,23,clothing,2296.93,2319.62,returning,0.23,bank transfer,retail,west-charlie
1092,07-07-2023,alice,south,1039.69,14,furniture,2559.65,2709.4,returning,0.11,credit card,retail,south-alice
1036,10-12-2023,david,north,9989.04,7,food,2882.25,3163.7,returning,0.05,cash,retail,north-david
1090,31-12-2023,eve,west,3333.73,46,clothing,4665.12,4675.9,new,0.19,cash,retail,west-eve
1008,12-06-2023,alice,east,7507.02,32,food,4298.12,4446.9,new,0.1,bank transfer,online,east-alice
1058,22-11-2023,alice,west,8085.98,15,clothing,894.48,1336.37,returning,0.26,cash,retail,west-alice
1060,15-03-2023,david,south,8594.43,44,clothing,2211.95,2512.84,returning,0.04,cash,online,south-david
1050,21-08-2023,david,north,9976.52,17,furniture,2346.8,2654.65,new,0.13,cash,retail,north-david
1028,12-08-2023,charlie,south,2490.82,41,clothing,3956.03,4163.68,new,0.12,bank transfer,retail,south-charlie
1092,15-11-2023,david,east,499.47,47,electronics,3034.32,3375.79,new,0.28,credit card,online,east-david
1041,01-03-2023,charlie,east,4170.8,44,electronics,3288.39,3391.46,new,0.05,credit card,retail,east-charlie
1100,01-12-2023,alice,east,1387.8,34,furniture,4991.09,5402.28,returning,0,cash,retail,east-alice
1064,10-08-2023,bob,south,322.02,5,food,421.05,488.23,returning,0.07,credit card,retail,south-bob
1027,06-02-2023,eve,west,3668.23,45,food,1153.9,1485.34,new,0.25,credit card,retail,west-eve
1063,05-10-2023,alice,south,7859.01,27,food,2069.08,2246.24,new,0.06,bank transfer,retail,south-alice
1017,15-07-2023,david,north,5705.19,23,electronics,1771.52,2147.8,new,0.07,bank transfer,online,north-david
1073,18-12-2023,eve,west,3196.5,40,food,157.15,436.53,new,0.04,cash,retail,west-eve
1033,30-08-2023,bob,east,6577.99,14,food,504.3,735.95,returning,0.21,cash,retail,east-bob
1084,20-11-2023,bob,south,2396.98,15,furniture,3420.72,3513.74,new,0.02,cash,online,south-bob
1077,07-08-2023,charlie,east,242.38,43,food,4402.66,4724.7,new,0.1,bank transfer,retail,east-charlie
1092,11-07-2023,eve,east,7667.1,33,electronics,2595.42,3083.06,new,0.08,credit card,online,east-eve
1029,17-01-2023,charlie,north,6275.06,31,electronics,2719,3133.55,returning,0.17,bank transfer,retail,north-charlie
1013,12-01-2023,alice,west,7646.8,35,electronics,1312.71,1352.11,returning,0.22,bank transfer,retail,west-alice
1046,12-07-2023,eve,north,485.49,17,furniture,3850.99,4045.34,returning,0.16,credit card,online,north-eve
1035,22-01-2023,alice,north,8387.48,28,furniture,3771.38,4234.92,new,0.28,credit card,retail,north-alice
1006,30-04-2023,charlie,north,6233.31,19,clothing,2962.41,3218.9,new,0.29,cash,retail,north-charlie
1082,29-07-2023,eve,east,5677.61,46,food,1102.69,1437.12,new,0.11,credit card,online,east-eve
1069,02-11-2023,charlie,north,6283.68,23,furniture,530.24,987.41,returning,0.23,credit card,online,north-charlie
